,PH-PA,TH-TA,DGH-DGA,WH-WA,GFH-GFA,MGFH+MGFA,GCH-GCA,MGCH+MGCA,MGFH+MGCA,MGCH+MGFA,GFH-GCA,GCH-GFA,FOH-FOA,FDH-FDA,MFOH+MFOA,MFDH+MFDA,FOH-FDA,FDH-FOA,MFOH+MFDA,MFDH+MFOA,DSH-DSA,MDSH+MDSA,PRT,GLS,R
1753,-113.11408026226172,-16,-33.0,-1.5,-13.0,2.4166666666666665,-3.0,1.75,1.6666666666666665,2.5,-4.0,-12.0,-13.814016897081409,0.2227106227106228,4.151168074756784,0.9157999407999409,12.616555666555666,-26.207861940926453,1.9486203611203612,3.1183476544363637,2,1.0,0,1.0,-1
1754,39.65956189574467,8,-1.0,4.0,11.0,1.9166666666666667,0.0,2.6666666666666665,2.75,1.8333333333333333,1.0,10.0,1.052545841671229,-4.91416083916084,2.954267942454862,-1.6435649998149997,25.656190154874366,-29.517805152363977,0.903964249687934,0.4067386929519281,-4,1.3333333333333335,-1,2.0,0
1755,80.20761247340306,5,11.0,1.5,-1.0,2.75,-3.0,2.75,2.833333333333333,2.666666666666667,-2.0,-2.0,1.2388077608665853,12.449331224331225,4.168843942005706,-2.0509515947015946,44.16284271284271,-30.4747037276449,0.5918410293410292,1.5260513179630824,2,1.0,1,2.0,1
1756,248.8760981007291,39,60.0,6.5,28.0,4.166666666666667,-9.0,2.25,4.75,1.6666666666666665,21.0,-2.0,30.939526847421597,10.991061716061719,5.239333376175482,-0.34075530950530947,54.44582639582641,-12.515237832343093,3.2804750804750813,1.6181029861950915,-3,0.5833333333333334,1,4.0,1
1757,-29.128307119705028,-4,-7.0,2.0,5.0,1.75,-3.0,3.75,3.083333333333333,2.4166666666666665,-11.0,13.0,7.481137139832791,-9.09360361860362,3.0366479400899693,-3.13617932992933,36.23073038073038,-37.84319685950121,0.6408485033485034,-0.740379893187864,-1,0.9166666666666667,0,2.0,1
1758,2.5549326935715726,1,-1.0,1.5,4.0,1.7575757575757573,-2.0,2.9545454545454546,2.590909090909091,2.121212121212121,-6.0,8.0,9.087052926433728,-5.809448884448882,3.8051724528195114,-1.9849146224146224,34.54502997862131,-31.267425936636464,1.6836743651372128,0.13658346526767584,1,1.1363636363636362,0,2.0,0
1759,-145.05418709407365,-23,-36.0,-1.5,-6.0,2.7435897435897436,5.0,2.467948717948718,2.16025641025641,3.051282051282051,1.0,-2.0,-16.354995331465922,-9.949297924297923,3.9614567621920567,-0.5908033917649301,15.125842784666315,-41.430136040430156,1.3380535858477034,2.032599784579423,4,1.108974358974359,0,2.0,0
1760,-230.16685347678867,-30,-47.0,-4.5,-23.0,2.9166666666666665,-4.0,3.333333333333333,2.333333333333333,3.9166666666666665,-16.0,-11.0,-30.05874588517778,-7.778518703518705,4.431834523620514,-1.2055234117734117,14.905515318015317,-52.742779906711796,0.6848127566877567,2.541498355159346,-3,1.0833333333333333,1,1.0,1
1761,-188.55703858059087,-23,-47.0,-1.5,-18.0,3.076923076923077,-6.0,3.0769230769230766,2.6153846153846154,3.5384615384615383,-12.0,-12.0,-27.141061013688557,-11.311008436008438,4.315361473456569,-1.455526738219046,18.284738651043,-56.73680810073999,0.8210691915541415,2.0387655436833816,-2,1.076923076923077,-1,3.0,-1
1762,-132.46789878587924,-22,-34.0,-1.0,-7.0,1.6153846153846154,-1.0,2.846153846153846,2.0,2.4615384615384617,-12.0,4.0,-20.579717975186746,-4.086546786546787,3.4487247043126033,-1.0535934151318764,16.931935395522352,-41.59820015725589,0.5632129065657494,1.8319183826149772,-1,0.8461538461538463,0,4.0,1
1763,-11.264053752272048,1,3.0,2.0,6.0,1.6217948717948718,-3.0,2.9551282051282053,2.621794871794872,1.9551282051282053,-7.0,10.0,10.983507071703663,-6.039324564324561,3.46097596151478,-1.8555981589635437,35.30705713275373,-30.362874625374626,1.5899336491263139,0.01544415342492278,1,1.205128205128205,0,2.0,0
1764,133.3325309928789,25,40.0,5.0,12.0,2.3076923076923075,-11.0,2.0769230769230766,3.0769230769230766,1.3076923076923077,2.0,-1.0,16.068440020591723,15.751692751692753,3.974986508424232,-0.061767292536523355,42.14896609238715,-10.328833320102671,1.9687921952091991,1.9444270206785093,-2,0.9230769230769231,0,3.0,-1
1765,-64.85751878442989,-6,-17.0,1.5,0.0,2.769230769230769,-2.0,2.769230769230769,2.846153846153846,2.6923076923076925,-1.0,-1.0,-7.915881074549802,-8.006657231657233,3.5345426146450203,-1.3502585021815792,23.78993810626938,-39.71247641247641,1.0956334468896984,1.0886506655737425,0,1.0769230769230769,1,3.0,1
1766,264.8087613561552,45,64.0,8.5,35.0,3.769230769230769,-7.0,2.076923076923077,4.538461538461538,1.3076923076923077,25.0,3.0,30.798865921660045,10.39377011877012,5.132842088781004,-0.2804321746629438,55.78260073260074,-14.589964692170575,3.211016334093258,1.641393580024802,-9,1.0,1,3.0,1
1767,-66.91759129381762,-11,-10.0,-2.0,-1.0,1.6153846153846154,2.0,2.1538461538461537,1.7692307692307692,2.0,-3.0,4.0,-0.733763166657905,-13.607756132756133,2.7127874487186228,-0.07775621814083356,10.967774184879445,-25.309293484293484,1.8126691909080574,0.8223620396697319,-2,0.9230769230769231,0,2.0,0
1768,15.782980540491394,-1,5.0,2.5,10.0,1.456043956043956,3.0,2.587912087912088,2.302197802197802,1.7417582417582418,-1.0,14.0,4.7420210508445795,-0.8890581640581647,2.178490300549124,-1.154749996645601,24.499269358092885,-20.64630647130647,0.6587019692223312,0.36503833468119173,2,1.3296703296703298,-1,2.0,0
1769,4.3426720534884,-3,-14.0,1.5,-2.0,2.4615384615384617,1.0,3.153846153846154,2.6923076923076925,2.9230769230769234,-5.0,4.0,-1.4332035611447331,-3.602733377733376,3.642624306312089,-3.22263484378869,42.10621600621601,-47.14215294509412,0.2934381857458781,0.12655127677752098,0,0.7692307692307693,0,0.0,0
1770,-55.60803556837186,-8,-8.0,0.5,4.0,3.6923076923076925,-2.0,1.6923076923076925,2.9230769230769234,2.4615384615384617,14.0,-12.0,0.19271316336382682,-4.838350538350539,5.1092882275020495,0.5507159507159507,27.30790111161628,-31.953538486602994,3.023504539174937,2.636499639043063,1,0.8461538461538463,1,2.0,1
1771,59.347961093171534,11,24.0,6.5,23.0,3.0,-10.0,2.9230769230769234,4.230769230769231,1.6923076923076923,7.0,6.0,13.09349187963739,5.332067932067933,4.137948574010732,-1.5010510856664703,45.866277693754476,-27.44071788204915,1.6169650498478791,1.0199324384963824,-1,1.0,1,6.0,1
1772,70.04588985157977,4,17.0,3.0,6.0,2.0,-12.0,3.846153846153846,3.6153846153846154,2.230769230769231,-15.0,9.0,-1.3390820978127458,14.75687368187368,3.42937156331536,-2.177810864349326,43.155581571850924,-29.737789987789988,0.006705127187385251,1.2448555717786487,1,1.0,-1,3.0,1
1773,-48.619851832686095,-3,-4.0,1.5,-5.0,2.1373626373626373,-8.0,3.39010989010989,2.8516483516483517,2.6758241758241756,-15.0,2.0,-14.383797059493654,7.617241092241093,2.978452323144937,-1.6254443816257003,28.057822732822732,-34.82437870007529,-0.053091947734804856,1.4060998892540417,0,1.3351648351648353,0,4.0,1
1774,-203.0568221728255,-33,-57.0,-4.5,-20.0,2.769230769230769,0.0,1.5384615384615385,1.3846153846153846,2.923076923076923,-2.0,-18.0,-31.987906537906547,2.210101010101009,5.364454349069734,0.7660194506348353,15.000924075924075,-44.778729603729616,1.7499289172366095,4.3805448824679605,6,0.7692307692307693,-1,2.0,0
1775,56.430286100772946,11,21.0,3.5,10.0,2.0,-4.0,2.615384615384615,2.846153846153846,1.7692307692307692,-1.0,7.0,13.674302810715854,3.4754218004218,3.21124521613652,-1.0896140184601721,36.53044733044733,-19.380722719309674,1.453080253080253,0.668550944596095,2,0.9230769230769231,1,2.0,0
1776,200.38172568347602,29,56.0,7.0,19.0,2.6923076923076925,-20.0,2.4615384615384617,4.076923076923077,1.076923076923077,1.0,-2.0,18.634697826457987,21.829542679542683,3.661025843669602,-0.7562988293757525,48.94473062779514,-8.480490121794471,1.3294848589513597,1.5752421553424898,-1,0.8461538461538463,0,2.0,1
1777,-22.535304478471062,-3,-4.0,2.0,3.0,1.6730769230769231,-2.0,2.730769230769231,2.4230769230769234,1.9807692307692308,-6.0,7.0,-0.0029528478057869734,2.0108835608835607,2.8790987335104985,-1.2581839634724248,26.78033265753854,-24.772401944460768,0.6471582747318044,0.973756495306269,0,1.7628205128205128,-1,5.0,-1
1778,54.68472690461306,2,-3.0,2.0,3.0,2.0769230769230766,-2.0,3.0769230769230766,2.769230769230769,2.3846153846153846,-6.0,7.0,-1.6589482885535496,-0.9094100344100369,2.682578875240819,-1.2164393299008687,24.059439171939175,-26.627797494902758,0.7042413782798399,0.76189816706011,2,1.076923076923077,-1,2.0,0
1779,22.863759591429698,2,1.0,2.5,4.0,3.5384615384615383,-6.0,1.6923076923076923,3.0,2.230769230769231,11.0,-13.0,8.413650023866744,-5.751612276612276,6.079008472673632,-0.02213833175371635,40.988473102404996,-38.32643535515053,3.573252851247612,2.4836172896723028,2,1.076923076923077,1,4.0,0
1780,-163.6100996848064,-23,-37.0,-3.5,-8.0,3.076923076923077,16.0,2.769230769230769,2.0,3.8461538461538463,6.0,2.0,-9.477972543452424,-23.405833055833057,4.481945545127255,-0.9802176456022609,19.062157940099112,-51.94596353938459,2.2865508925463676,1.2151770069786265,1,0.8461538461538463,1,5.0,1
1781,-17.149880196184995,4,-1.0,4.0,12.0,2.0,-3.0,2.7857142857142856,2.928571428571429,1.8571428571428572,-1.0,10.0,4.039600943432212,-6.418448218448216,2.7519218075526126,-1.6631733346019062,29.71624235757363,-32.095089632589634,0.9178759922567971,0.17087248069390926,-2,1.1428571428571428,0,4.0,1
1782,182.76538932527967,34,52.0,7.0,26.0,4.571428571428571,-11.0,2.2142857142857144,4.714285714285714,2.0714285714285716,24.0,-9.0,23.72538850038851,9.218856143856145,5.753277080062794,-0.15607071499928632,57.8375568875569,-24.89331224331224,3.3166936238364815,2.2805127412270267,-5,0.7857142857142857,0,6.0,1
1783,-33.45048222565879,-3,-12.0,3.0,9.0,1.5,4.0,2.7142857142857144,2.2857142857142856,1.9285714285714286,-2.0,15.0,9.00901320901321,-15.159354534354534,2.736564229421372,-2.095545129473701,30.74959484959485,-36.89993617493617,1.183665540808398,-0.5426464408607268,-3,1.0714285714285714,-1,2.0,0
1784,-47.81508265250511,-12,-16.0,-2.0,-2.0,1.5714285714285714,5.0,2.357142857142857,1.7142857142857144,2.2142857142857144,-4.0,7.0,-5.236784773197819,-15.618664668664668,2.5041906980183377,-0.09338954696097546,7.755336993923949,-28.610786435786437,1.5761820003667828,0.8346191506905793,-3,1.0714285714285714,0,1.0,1
1785,41.93357191111613,4,11.0,5.0,13.0,3.071428571428571,-12.0,2.2857142857142856,3.571428571428571,1.7857142857142856,6.0,-5.0,2.2495252861085007,10.108419358419358,5.283138202484426,-0.34196160981875257,45.55467100838618,-33.19672636385832,2.18991350803602,2.751263084629653,1,0.9285714285714286,0,1.0,1
1786,13.723810372943035,-3,-6.0,1.0,-3.0,2.291208791208791,-2.0,2.813186813186813,2.5054945054945055,2.5989010989010985,-6.0,1.0,-0.1584197106642904,0.45366577866577984,4.200060098263327,-2.5298974529743763,45.523856999553594,-45.228610931552105,0.9370403332477633,0.7331223120411872,3,1.120879120879121,1,2.0,1
1787,-103.96610239916254,-7,-20.0,1.0,-1.0,1.6428571428571428,1.0,2.7857142857142856,2.142857142857143,2.2857142857142856,-8.0,8.0,-7.990539890504893,-8.767665667665668,2.639227002267981,-1.625064617921761,21.470938562242914,-38.22914412041347,0.5348356842145663,0.4793267001316537,-1,0.9285714285714286,1,5.0,1
1788,-185.56082538406042,-31,-45.0,-3.5,-11.0,2.357142857142857,2.0,2.142857142857143,1.7857142857142856,2.7142857142857144,-3.0,-6.0,-15.147780063739312,-13.879551004551006,3.79144669503025,-0.05278828314542611,12.395979313084574,-41.42331038137489,1.824035310971401,1.9146231009134231,2,0.8571428571428572,0,1.0,1
1789,-158.5341200723667,-25,-38.0,-2.5,-16.0,3.352380952380952,-3.0,2.9761904761904763,2.7095238095238097,3.6190476190476186,-7.0,-12.0,-25.292860304470217,-6.439443889443889,4.593052277059353,-0.8956229088371945,23.55436793168991,-55.286672125604014,1.1039645459050589,2.5934648223171,2,1.3761904761904762,-1,2.0,-1
1790,157.40443284796856,30,39.0,6.0,14.0,2.0,-9.0,2.2142857142857144,2.928571428571429,1.2857142857142856,1.0,4.0,15.126110217325387,11.642404817404818,3.8324422464155994,-0.4373041640898784,43.27248239090345,-16.50396735617324,1.8219870911600236,1.5731509911656973,-6,1.1428571428571428,1,3.0,1
1791,29.32882739685499,3,1.0,2.0,5.0,2.2142857142857144,-2.0,3.0,2.857142857142857,2.357142857142857,-4.0,7.0,3.2179078420719343,-4.148992673992673,3.0821701077682944,-1.1310175935175937,29.026771493040847,-29.957856324961586,1.2386798469848008,0.7124726672659003,0,1.0,-1,4.0,0
1792,-27.08991931738035,1,3.0,3.0,6.0,1.7142857142857144,0.0,2.857142857142857,2.5,2.0714285714285716,-5.0,11.0,-0.5776813162682721,0.6405871905871905,2.2317288344850454,-1.0489665096807954,22.996320346320346,-22.933414472001427,0.5478715728715728,0.6348907519326773,4,1.1428571428571428,1,5.0,1
1793,35.090509567810614,10,9.0,2.0,-3.0,1.5659340659340661,-9.0,2.3241758241758244,2.1813186813186816,1.708791208791209,-11.0,-1.0,-0.029792507114486,16.438564213564213,2.9912402827650504,-0.24251950735467215,29.69735264735265,-13.288580940902921,0.7045368093445017,2.0441839660658765,-2,1.489010989010989,0,2.0,0
1794,82.2764891434831,10,25.0,5.0,8.0,2.142857142857143,-17.0,3.5,3.7142857142857144,1.9285714285714284,-14.0,5.0,5.280092130092129,15.413236763236766,3.8762622298336584,-2.153601160744018,52.55570818070818,-31.862379287379284,0.4994325119325116,1.2232285571571286,1,1.0714285714285714,-1,2.0,0
1795,151.2314533794588,24,42.0,5.5,9.0,3.1285714285714286,-20.0,2.7142857142857144,3.928571428571429,1.9142857142857141,-3.0,-8.0,17.326049114284412,13.324769674769676,5.3250388239375415,-1.2165493897636757,62.62654336547526,-31.975724576421168,2.3050058738581516,1.803483560315714,0,1.2428571428571429,1,5.0,1
1796,-54.685145455604584,-4,4.0,2.5,11.0,2.0714285714285716,-2.0,4.0,3.5,2.5714285714285716,-9.0,18.0,5.23540664701655,-2.8943223443223456,3.682279492584667,-2.3855140890855178,43.6450972230384,-41.30401292034419,0.9387301657259639,0.35803523777318547,-1,0.9285714285714286,0,1.0,1
1797,-29.51648122785457,-7,5.0,2.5,6.0,1.5714285714285714,-9.0,3.357142857142857,3.0,1.9285714285714286,-14.0,11.0,2.176025893449168,5.610286935286936,2.5965753813602737,-1.8696392892821465,35.15665910886499,-27.370346280128892,0.2408158659734292,0.4861202261046982,5,1.2142857142857142,0,3.0,-1
1798,-141.58540563421332,-25,-45.0,-1.0,-7.0,2.7857142857142856,4.0,2.571428571428571,2.2857142857142856,3.071428571428571,0.0,-3.0,-20.725778108125997,-13.560134310134313,4.056573559917958,-0.4456555349412494,14.372647454884298,-48.65855987314461,1.54954316256008,2.0613748624166286,2,1.1428571428571428,0,1.0,-1
1799,24.959279215687047,3,6.0,2.5,4.0,3.8571428571428577,-8.0,1.4285714285714286,3.0714285714285716,2.2142857142857144,15.0,-19.0,-2.2326556756209186,3.1435175935175925,5.032906390698838,0.6854998176426749,30.88727697034148,-29.976415052444803,2.667196915987238,3.0512092923542746,0,0.7142857142857143,0,3.0,1
1800,-156.86110975821657,-27,-44.0,0.0,7.0,4.642857142857143,4.0,1.8571428571428572,3.357142857142857,3.1428571428571432,25.0,-14.0,-19.163044420912478,-10.364874014874015,6.491246712113281,-0.1903100867386579,32.00693837407033,-61.53485680985682,2.836247941043081,3.4646886843315423,3,0.6428571428571428,-1,3.0,-1
1801,16.11638827520153,3,12.0,3.5,1.0,1.2666666666666666,-18.0,2.8,2.6666666666666665,1.4,-20.0,3.0,-2.3438591851904533,21.66894771894772,2.9315098042652226,-0.5355951455951455,35.66583139083139,-16.340742857074126,0.39753043253043263,1.998384226139644,3,1.1333333333333333,-1,3.0,1
1802,6.409357650641596,4,9.0,3.0,7.0,2.2,-6.0,2.666666666666667,2.8666666666666667,2.0,-3.0,4.0,5.7809134690558786,3.423029748029749,3.6432801879922625,-1.2373472823472824,41.206677636089395,-32.00273441900377,1.2815625768566945,1.1243703287882858,1,1.1333333333333333,-1,2.0,0
1803,174.61628034369244,28,44.0,6.0,16.0,3.066666666666667,-13.0,2.3333333333333335,3.666666666666667,1.7333333333333334,7.0,-4.0,27.477405283055443,4.319945332445334,4.675810111800824,-0.5799094424094425,55.31657196432739,-23.51922134882661,2.8198656663826944,1.2760350030086869,1,1.1333333333333333,1,2.0,1
1804,31.70802545843776,1,14.0,3.0,4.0,1.8,-12.0,3.6416666666666666,3.2666666666666666,2.175,-18.0,10.0,-3.9486227051242544,12.565534465534467,3.0309628185711777,-2.114251130813631,43.876012953334936,-35.259101192924724,-0.15734622532610176,1.074057913083648,4,1.2833333333333332,0,0.0,0
1805,-9.785509623309395,-3,-5.0,1.5,-8.0,1.9208333333333334,-15.0,3.3916666666666666,2.8583333333333334,2.4541666666666666,-23.0,0.0,-14.33728457439421,7.238558663558665,3.043505596850764,-1.7952772805897808,34.260179373766334,-41.358905284601875,0.006164100090730429,1.2420642161702533,-3,0.9625,1,5.0,1
1806,179.1813638749553,25,52.0,7.0,19.0,2.6,-19.0,2.6,3.8666666666666667,1.3333333333333333,0.0,0.0,20.956603536405662,20.61976356976357,3.865985055942879,-0.7443648943648946,55.36580818039292,-13.789441074223681,1.5720380796770619,1.5495820819009223,1,0.8666666666666667,1,2.0,1
1807,66.82317759611533,13,11.0,4.0,14.0,1.8666666666666667,4.0,3.3333333333333335,2.9333333333333336,2.2666666666666666,-2.0,20.0,9.112377776044099,-5.930094905094904,3.244996117810519,-1.9440949790949793,40.50932466226584,-37.327041791316645,1.1518663253957369,0.14903481331980317,-5,1.1333333333333333,0,1.0,1
1808,-67.89139130904391,-14,-23.0,3.0,4.0,2.2666666666666666,-2.0,2.9333333333333336,2.8,2.4,-4.0,6.0,-18.023943591075547,0.025468975468974975,3.579364397173194,-0.9824719724719724,25.214535464535462,-43.213010080142034,0.6967991267991269,1.900093297902095,4,1.0666666666666667,1,3.0,1
1809,148.5537665906827,22,37.0,5.0,24.0,5.066666666666666,-5.0,1.7999999999999998,4.4,2.466666666666667,34.0,-15.0,19.030719479689736,2.9568598068598066,6.400651927387245,0.6362448662448663,54.22684260184261,-32.23926331529307,4.05424371924372,2.9826530743883914,-2,0.5333333333333333,0,1.0,1
1810,-153.51549869508153,-32,-51.0,-2.0,-6.0,2.533333333333333,6.0,2.4,2.0666666666666664,2.8666666666666663,1.0,-1.0,-17.955891031718696,-16.403246753246755,3.601476184162941,-0.14640433640433664,10.929535011771856,-45.28867279673731,1.6757811145969042,1.7792907331617003,4,0.9333333333333333,1,5.0,-1
1811,98.6608832251045,26,43.0,6.0,15.0,2.2,-13.0,2.3333333333333335,3.2,1.3333333333333333,0.0,2.0,18.57405090902029,16.218062493062497,3.8936672348065766,-0.3504166204166206,49.226685615215374,-14.434572213132586,1.850158254393571,1.6930923599963852,-4,0.9333333333333333,1,3.0,1
1812,-30.788907035660372,0,-6.0,5.0,16.0,2.0,1.0,2.466666666666667,2.7333333333333334,1.7333333333333334,5.0,12.0,5.275761172092441,-8.745632145632147,2.9001522359076537,-1.5638161838161837,31.74482766115893,-35.214698634698635,1.1355478033032211,0.20078824878824864,-3,1.1333333333333333,0,2.0,1
1813,-39.611732207412615,0,-8.0,3.0,5.0,1.6666666666666665,-3.0,3.0,2.6,2.0666666666666664,-9.0,11.0,0.10188425334306217,-5.735196584461292,2.4620858699596306,-1.7450026933850467,28.73650805952596,-34.36982039064419,0.553110949547437,0.16397222702714687,0,0.8,0,0.0,0
1814,-22.398803138959693,2,-1.0,2.5,-3.0,4.333333333333334,-16.0,2.0,3.6000000000000005,2.7333333333333334,8.0,-27.0,-12.049030813721728,7.480439005439005,5.868470973858969,0.33178284678284675,39.24086504892956,-43.80945685721228,2.4491445830155505,3.751109237626266,-4,0.9333333333333333,1,3.0,1
1815,2.968313317695447,1,-1.0,1.0,-1.0,1.7285714285714286,-5.0,2.5666666666666664,2.3,1.9952380952380953,-9.0,3.0,-0.09764658286330175,2.686165223665223,2.9525286735967846,-1.0821404257118545,30.46283190493717,-27.874313264135246,0.7696373530396083,1.100750894845322,-5,1.461904761904762,1,3.0,1
1816,-124.55371862983259,-17,-20.0,0.0,-5.0,2.333333333333333,-5.0,3.1333333333333333,2.7333333333333334,2.7333333333333334,-11.0,1.0,-11.10044281557973,-3.547075147075149,3.3775337871128945,-1.2622836422836423,27.47487173914659,-42.12238970180147,0.8058461501311401,1.309403994698112,1,1.4,0,5.0,-1
1817,-48.996610303960324,-10,-16.0,0.0,4.0,1.9428571428571428,3.0,2.2857142857142856,2.142857142857143,2.085714285714286,1.0,6.0,9.94811884881544,-27.13996142746143,3.7230438427364567,-1.0488886840672556,25.320002520699113,-42.5118450993451,2.698251597944212,-0.024096439275010706,-1,1.3095238095238095,0,3.0,-1
1818,49.97688745374978,9,19.0,6.0,19.0,3.533333333333333,-4.0,2.6666666666666665,3.8666666666666663,2.333333333333333,14.0,1.0,7.024151063341844,9.039485514485516,4.409653595991804,-1.6784689384689384,53.69273729736925,-37.629100719541896,1.2984145137233105,1.4327701437995555,0,0.8,1,3.0,1
1819,-140.62094512308943,-25,-41.0,-1.5,-4.0,2.9333333333333336,6.0,2.533333333333333,2.4,3.0666666666666664,4.0,-2.0,-15.182414187987632,-16.03126456876457,4.3885654211062315,-0.35513162763162764,19.97088848715784,-51.18456724391004,2.045011909429866,1.9884218840447374,2,1.0666666666666667,0,5.0,-1
1820,-295.2083271425598,-51,-89.0,-5.0,-16.0,3.2,11.0,2.1999999999999997,1.7999999999999998,3.5999999999999996,5.0,-10.0,-33.08528318087143,-29.382583103171342,5.589171210053563,-0.9088033535092359,17.500876084699613,-79.96874236874238,2.2167605923488276,2.4636072641955,6,0.8,-1,2.0,-1
1821,119.3763752972335,13,11.0,4.0,14.0,1.75,2.0,3.125,2.8125,2.0625,-3.0,19.0,5.890335446741716,0.8115453990454,2.914880288940037,-1.666861523892774,40.004874925556045,-33.30299407976893,0.7827215715141413,0.4652971935331216,-2,1.25,0,3.0,1
1822,-3.6209420920173443,4,-5.0,3.5,5.0,1.5625,-5.0,2.9375,2.5625,1.9375,-11.0,11.0,-2.732225988503753,-4.217962592962591,2.4853373932025793,-1.65264214951715,29.628742051024663,-36.57893063249101,0.4627768907320535,0.36991835295337616,-2,1.0,-1,2.0,-1
1823,178.93627958335344,24,45.0,7.0,16.0,3.125,-14.0,2.25,3.625,1.75,8.0,-6.0,22.477721272535522,16.481411643911645,5.099898384316922,-1.1787567467254967,69.70880750656293,-30.749674590115763,2.1479554946902084,1.7731861429012163,3,0.9375,1,5.0,1
1824,-53.106386717335226,-10,-14.0,3.5,6.0,1.625,-8.0,3.5,3.0,2.125,-16.0,14.0,-0.6128798703876122,-5.718379251467489,3.2103228025199773,-2.3153908846463995,41.040079936403465,-47.37133905825857,0.6070128145955351,0.2879191032780428,2,1.0,0,3.0,-1
1825,-39.46225258829736,-6,-14.0,2.5,-3.0,2.8125,-5.0,3.0625,3.0,2.875,-6.0,-2.0,-14.32846362787539,-0.09971556221556188,3.2846866246498596,-0.9679309405871905,26.806850926850927,-41.23503011694188,0.713729464979465,1.6030262190832043,0,1.25,0,2.0,-1
1826,-181.75848542508493,-33,-57.0,-3.0,-17.0,3.3125,-1.0,3.0625,2.6875,3.6875,-7.0,-11.0,-32.14430803469874,-10.040454806631281,4.849903378348388,-0.6511969443954739,22.916421161285882,-65.1011840026159,1.4086078035993488,2.790098630353565,0,1.125,1,3.0,-1
1827,-238.41987314425432,-41,-78.0,-3.0,-9.0,3.6875,8.0,1.875,2.25,3.3125,14.0,-15.0,-32.49804433612484,-24.539203851703853,5.443217103888545,-0.42429194069819065,18.42144826277953,-75.45869645060823,2.2607488164570206,2.7581763467333325,4,0.625,-1,4.0,-1
1828,168.47650638079188,34,52.0,8.5,23.0,2.6875,-16.0,2.0,3.5625,1.125,9.0,-2.0,20.85431499905571,16.698512761748056,3.605232424694194,-0.11664569091039678,48.55143880523861,-10.998611044434844,1.8741621868077627,1.6144245469760343,-2,0.75,1,2.0,1
1829,49.757351606694556,1,17.0,3.0,5.0,1.5625,-15.0,2.9375,2.875,1.625,-16.0,6.0,4.688287045609698,11.044109322050499,2.607591209271701,-1.3877726848315086,39.829109336655776,-24.09671296899558,0.4112898160813212,0.8085287083588713,1,0.9375,0,1.0,1
1830,-48.9770184169912,0,-4.0,2.5,8.0,2.25,3.0,3.1875,2.875,2.5625,-2.0,13.0,1.9884240956841523,-6.976934421787364,3.570764298803192,-2.118374808402382,43.01885769459299,-48.0073680206962,1.0063621988713898,0.4460272915294201,-3,0.9375,0,4.0,0
1831,-163.81299280955375,-23,-26.0,-2.5,1.0,1.9375,10.0,2.5,1.9375,2.5,1.0,10.0,-2.9537468644720164,-21.896900648371236,2.8100472062518844,-0.42990917375108556,13.494327283602132,-38.344974796445385,1.7820425719972501,0.5980954605035488,1,1.3125,-1,3.0,-1
1832,1.6922461847785826,2,-6.0,2.0,3.0,1.9333333333333333,-3.0,3.0,2.666666666666667,2.2666666666666666,-8.0,8.0,10.334993008367622,-11.564492451992452,3.5460021712034093,-2.2636939911939913,42.95797149616809,-44.18747093979292,1.371136938683378,-0.08882875867396,-4,1.4666666666666668,1,3.0,1
1833,123.48532016387617,21,43.0,8.5,27.0,3.1875,-16.0,3.25,4.5625,1.875,5.0,6.0,12.613183501491928,15.670160068689484,4.0247357188579365,-1.8551692894523777,61.18091185157322,-32.89756828139181,0.9892526969778559,1.180313732427703,-3,0.9375,0,3.0,1
1834,-78.60902763388526,-5,-9.0,1.5,-2.0,3.375,-5.0,1.8125,2.6875,2.5,9.0,-16.0,-3.246687267500306,-0.558738483738483,5.167955322509857,0.6731594794094795,34.05565386918363,-37.861079620422416,2.836559001467111,3.0045558004522253,-2,0.75,0,4.0,-1
1835,41.039731453812465,7,7.0,3.0,11.0,2.058823529411765,1.0,3.117647058823529,2.8823529411764706,2.2941176470588234,-3.0,15.0,5.363396972403024,-3.993434180198882,3.0661903117041645,-1.41765287768748,38.79764850593105,-37.4276857137269,1.0994696332613394,0.5490678007553449,1,1.1176470588235294,0,4.0,0
